tweet_url,tweet_id,user_handle,profile_url,content,hashtags,post_time,scrape_time,likes,comments,reposts,views
https://x.com/usamabilal032/status/1959913113748197438,1959913113748197438,usamabilal032,https://x.com/usamabilal032,"The Deterioration of Qadianism
#PPPSindhMeetup
#MondayMotivation 
#Monday 
#SearchTheTruth",#PPPSindhMeetup;#MondayMotivation;#Monday;#SearchTheTruth,2025-08-25T09:37:54.000Z,2025-08-25T11:28:30+0000,0.0,0.0,0.0,
https://x.com/QurbanALaghari/status/1959911766416060747,1959911766416060747,QurbanALaghari,https://x.com/QurbanALaghari,"سینئر صوبائی وزیر وزیر  شرجیل انعام میمن کی زیر صدارت  راول ھائوس راہوکی پر صوبائی انفارمیشن سیکریٹریز اور ڈیجیٹل میڈیا نمائندوں کا اہم اجلاس جاری 

#PPPSindhMeetup 
@sharjeelinam",#PPPSindhMeetup,2025-08-25T09:32:33.000Z,2025-08-25T11:28:30+0000,0.0,0.0,0.0,
https://x.com/SunitakrGupta/status/1959911466842112296,1959911466842112296,SunitakrGupta,https://x.com/SunitakrGupta,"Pakistan: the “economy” that survives on borrowed money while claiming global relevance.
#GauMata #ssc_protest #DelhiMetro #bigboss19 #PPPSindhMeetup #Bangladesh #Dhaka #Rohingya 
@S_CRana_ji
 @umeshja40232508
 @007Billadeera",#GauMata;#ssc_protest;#DelhiMetro;#bigboss19;#PPPSindhMeetup;#Bangladesh;#Dhaka;#Rohingya,2025-08-25T09:31:21.000Z,2025-08-25T11:28:30+0000,1.0,0.0,0.0,
https://x.com/Waseemmemon826/status/1959911290291306534,1959911290291306534,Waseemmemon826,https://x.com/Waseemmemon826,"From grassroots movements to digital frontiers, the PPP Sindh Information Wing stands firm in upholding the legacy of Shaheed Bhutto and Mohtarma Benazir Bhutto — championing democracy, truth, and the people's voice.

#PPPSindhMeetup",#PPPSindhMeetup,2025-08-25T09:30:39.000Z,2025-08-25T11:28:30+0000,0.0,0.0,0.0,
https://x.com/Waseemmemon826/status/1959911267008721053,1959911267008721053,Waseemmemon826,https://x.com/Waseemmemon826,"Led by Senior Minister Sharjeel Inam Memon, the PPP Sindh Information Wing is transforming outreach—bridging districts through digital strength to amplify Chairman Bilawal Bhutto Zardari’s message with integrity and impact. 

#PPPSindhMeetup",#PPPSindhMeetup,2025-08-25T09:30:34.000Z,2025-08-25T11:28:31+0000,1.0,0.0,0.0,
https://x.com/RashidKhanppp/status/1959903633350463519,1959903633350463519,RashidKhanppp,https://x.com/RashidKhanppp,"پی پی پی سندھ کے سیکریٹری اطلاعات شرجیل انعام میمن کی زیر صدارت پیپلز پارٹی سندھ کے انفارمیشن سیکریٹریز کا اہم اجلاس  پارٹی کارکردگی اُجاگر کرنے، عوامی رابطے بہتر بنانے اور چیئرمین بلاول بھٹو زرداری کی عوامی خدمات کو مؤثر انداز میں پیش کرنے پر غور

⁦#PPPSindhMeetup",,2025-08-25T09:00:14.000Z,2025-08-25T11:28:31+0000,0.0,0.0,0.0,
https://x.com/WKhan1683959/status/1959903394669470085,1959903394669470085,WKhan1683959,https://x.com/WKhan1683959,"اسلام میں عقیدۀ ختم نبوت کی اہمیت
#PPPSindhMeetup
#MondayMotivation 
#Monday 
#SearchTheTruth",#PPPSindhMeetup;#MondayMotivation;#Monday;#SearchTheTruth,2025-08-25T08:59:17.000Z,2025-08-25T11:28:33+0000,0.0,0.0,0.0,
https://x.com/WKhan1683959/status/1959902999469560019,1959902999469560019,WKhan1683959,https://x.com/WKhan1683959,"مجددکی شرائط
#PPPSindhMeetup
#MondayMotivation 
#Monday 
#SearchTheTruth",#PPPSindhMeetup;#MondayMotivation;#Monday;#SearchTheTruth,2025-08-25T08:57:42.000Z,2025-08-25T11:28:33+0000,0.0,0.0,0.0,
https://x.com/s_Iftikharshah/status/1959901893377032419,1959901893377032419,s_Iftikharshah,https://x.com/s_Iftikharshah,"پی پی پی سندھ کے سیکریٹری اطلاعات شرجیل انعام میمن کی زیر صدارت پیپلز پارٹی سندھ کے انفارمیشن سیکریٹریز کا اہم اجلاس  پارٹی کارکردگی اُجاگر کرنے، عوامی رابطے بہتر بنانے اور چیئرمین بلاول بھٹو زرداری کی عوامی خدمات کو مؤثر انداز میں پیش کرنے پر غور

⁦#PPPSindhMeetup",,2025-08-25T08:53:19.000Z,2025-08-25T11:28:34+0000,5.0,4.0,3.0,
https://x.com/Samj810456/status/1959892903616012472,1959892903616012472,Samj810456,https://x.com/Samj810456,"اسلام میں عقیدہ ختم نبوت کی اہمیت 
#PPPSindhMeetup
#MondayMotivation 
#Monday 
#SearchTheTruth",#PPPSindhMeetup;#MondayMotivation;#Monday;#SearchTheTruth,2025-08-25T08:17:35.000Z,2025-08-25T11:28:34+0000,0.0,0.0,0.0,
